,BusNum,BusNum:1,LineCircuit,BranchDeviceType,LineStatus,NormLineStatus,SeriesCapStatus,LineMeter:1,LineXFType,XFAuto,XFRegBus,XFUseLDCRCC,XFRLDCRCC,XFXLDCRCC,XFRegMax,XFRegMin,XFRegTargetType,XFMVABase,XFNominalKV,XFNominalKV:1,LineR:1,LineX:1,LineG:1,LineC:1,XfrmerMagnetizingG:1,XfrmerMagnetizingB:1,XFFixedTap,XFFixedTap:1,XFTapMax:1,XFTapMin:1,XFStep:1,LineTap:1,LinePhase,XFTableNum,LineLength,LineMonEle,LSName,LineAMVA,LineAMVA:1,LineAMVA:2,LineAMVA:3,LineAMVA:4,LineAMVA:5,LineAMVA:6,LineAMVA:7,LineAMVA:8,LineAMVA:9,LineAMVA:10,LineAMVA:11,LineAMVA:12,LineAMVA:13,LineAMVA:14,OwnerNum,OwnPercent,OwnerNum:1,OwnPercent:1,OwnerNum:2,OwnPercent:2,OwnerNum:3,OwnPercent:3,OwnerNum:4,OwnPercent:4,OwnerNum:5,OwnPercent:5,OwnerNum:6,OwnPercent:6,OwnerNum:7,OwnPercent:7,EMSType,EMSDeviceID,EMSDeviceID:1,EMSType:1,EMSDeviceID:2,EMSDeviceID:3,DataMaintainerAssign,AllLabels
976,28218,28217,1,Transformer,Closed,Closed,NO,28218,Fixed,NO,28218,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000467,0.024371,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,595.592690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
977,28218,28217,2,Transformer,Closed,Closed,NO,28218,Fixed,NO,28218,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000467,0.024371,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,595.592690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
978,28218,28217,3,Transformer,Closed,Closed,NO,28218,Fixed,NO,28218,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000467,0.024371,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,595.592690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
979,28223,28222,1,Transformer,Closed,Closed,NO,28223,Fixed,NO,28223,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000320,0.021840,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,507.422113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
980,28318,28317,1,Transformer,Closed,Closed,NO,28318,Fixed,NO,28318,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000416,0.022260,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,479.043341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
981,28326,28325,1,Transformer,Closed,Closed,NO,28326,Fixed,NO,28326,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000649,0.030012,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,516.779947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
982,28365,28364,1,Transformer,Closed,Closed,NO,28365,LTC,YES,28365,NO ,0.000000,0.000100,1.070000,1.020000,Middle,100.000000,138.000000,345.000000,0.000442,0.029693,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.031250,0.000000,0,0.000000,YES,Default,521.202087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
983,28417,28416,1,Transformer,Closed,Closed,NO,28417,LTC,YES,28417,NO ,0.000000,0.000100,1.069000,1.019000,Middle,100.000000,138.000000,345.000000,0.000513,0.023690,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.037500,0.000000,0,0.000000,YES,Default,519.396687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
984,28459,28458,1,Transformer,Closed,Closed,NO,28459,LTC,YES,28459,NO ,0.000000,0.000100,1.074000,1.024000,Middle,100.000000,138.000000,345.000000,0.000179,0.010006,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.012500,0.000000,0,0.000000,YES,Default,468.619061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
985,28503,28502,1,Transformer,Closed,Closed,NO,28503,LTC,YES,28503,NO ,0.000000,0.000100,1.067000,1.017000,Middle,100.000000,138.000000,345.000000,0.000641,0.032529,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,505.662918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
986,28536,28535,1,Transformer,Closed,Closed,NO,28536,Fixed,NO,28536,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000380,0.020220,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,528.494406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
987,28544,28543,1,Transformer,Closed,Closed,NO,28544,Fixed,NO,28544,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000395,0.028750,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,518.566513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
988,28567,28566,1,Transformer,Closed,Closed,NO,28567,LTC,YES,28567,NO ,0.000000,0.000100,1.071000,1.021000,Middle,100.000000,138.000000,345.000000,0.000277,0.018819,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.043750,0.000000,0,0.000000,YES,Default,436.608696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
989,28575,28574,1,Transformer,Closed,Closed,NO,28575,LTC,YES,28575,NO ,0.000000,0.000100,1.068000,1.018000,Middle,100.000000,138.000000,345.000000,0.000378,0.024683,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.050000,0.000000,0,0.000000,YES,Default,536.858702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
990,28582,28581,1,Transformer,Closed,Closed,NO,28582,LTC,YES,28582,NO ,0.000000,0.000100,1.070000,1.020000,Middle,100.000000,138.000000,345.000000,0.000286,0.020307,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.012500,0.000000,0,0.000000,YES,Default,492.919683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
991,28599,28598,1,Transformer,Closed,Closed,NO,28599,Fixed,NO,28599,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000458,0.027057,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.043750,0.000000,0,0.000000,YES,Default,531.688547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
992,28626,28625,1,Transformer,Closed,Closed,NO,28626,LTC,YES,28626,NO ,0.000000,0.000100,1.070000,1.020000,Middle,100.000000,138.000000,345.000000,0.000296,0.017602,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.031250,0.000000,0,0.000000,YES,Default,490.731144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
993,28632,28631,1,Transformer,Closed,Closed,NO,28632,LTC,YES,28632,NO ,0.000000,0.000100,1.066000,1.016000,Middle,100.000000,138.000000,345.000000,0.000510,0.033850,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.031250,0.000000,0,0.000000,YES,Default,448.664236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
994,28656,28655,1,Transformer,Closed,Closed,NO,28656,LTC,YES,28656,NO ,0.000000,0.000100,1.068000,1.018000,Middle,100.000000,138.000000,345.000000,0.000613,0.036358,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.018750,0.000000,0,0.000000,YES,Default,426.807356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
995,28712,28711,1,Transformer,Closed,Closed,NO,28712,LTC,YES,28712,NO ,0.000000,0.000100,1.069000,1.019000,Middle,100.000000,115.000000,138.000000,0.005752,0.170643,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.100000,0.000000,0,0.000000,YES,Default,128.881502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
996,28718,28717,1,Transformer,Closed,Closed,NO,28718,Fixed,NO,28718,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,765.000000,0.000084,0.006128,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1413.959026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
997,28717,28720,1,Transformer,Closed,Closed,NO,28717,Fixed,NO,28717,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000095,0.006815,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1346.862888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
998,28717,28721,1,Transformer,Closed,Closed,NO,28717,Fixed,NO,28717,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000063,0.004708,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1345.344067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
999,28717,28722,1,Transformer,Closed,Closed,NO,28717,Fixed,NO,28717,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000086,0.006996,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,948.777390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1000,28719,28718,1,Transformer,Closed,Closed,NO,28719,Fixed,NO,28719,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000465,0.028568,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,346.980214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1001,28718,28723,1,Transformer,Closed,Closed,NO,28718,Fixed,NO,28718,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,13.800000,0.001244,0.062371,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,205.462551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1002,28724,28725,1,Transformer,Closed,Closed,NO,28724,Fixed,NO,28724,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,13.800000,0.006557,0.185350,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.062500,0.000000,0,0.000000,YES,Default,98.710638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1003,28726,28727,1,Transformer,Closed,Closed,NO,28726,Fixed,NO,28726,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,13.800000,0.003807,0.126047,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,86.452866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1004,28728,28729,1,Transformer,Closed,Closed,NO,28728,Fixed,NO,28728,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,13.800000,0.003883,0.128235,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,99.997073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1005,28731,28730,1,Transformer,Closed,Closed,NO,28731,Fixed,NO,28731,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000352,0.023191,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,277.420425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1006,28731,28735,1,Transformer,Closed,Closed,NO,28731,Fixed,NO,28731,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,13.800000,0.012395,0.371207,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,40.581080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1007,28731,28736,1,Transformer,Closed,Closed,NO,28731,Fixed,NO,28731,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,13.800000,0.008678,0.257527,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,65.033907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1008,28738,28737,1,Transformer,Closed,Closed,NO,28738,Fixed,NO,28738,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,765.000000,0.000093,0.007486,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,0.981250,0.000000,0,0.000000,YES,Default,1328.600979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1009,28737,28740,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000102,0.008545,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1031.428909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1010,28737,28741,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000122,0.009723,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1025.099087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1011,28737,28742,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,18.000000,0.000126,0.010612,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1013.737106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1012,28737,28743,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000131,0.009688,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1003.523731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1013,28737,28744,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000209,0.015009,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,997.115326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1014,28737,28745,1,Transformer,Closed,Closed,NO,28737,Phase,YES,0,NO ,0.000000,0.000100,2800.000000,2500.000000,Middle,100.000000,765.000000,18.000000,0.187850,1.638269,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,30.000000,-30.000000,2.000000,0.023529,-7.695820,2,0.000000,YES,Default,7500.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1015,28737,28746,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,13.800000,0.000205,0.014972,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1119.418240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1016,28737,28747,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,24.000000,0.000212,0.014485,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1116.238499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1017,28737,28748,1,Transformer,Closed,Closed,NO,28737,Fixed,NO,28737,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,765.000000,22.000000,0.000138,0.012996,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.006250,0.000000,0,0.000000,YES,Default,1113.557911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1018,28739,28738,1,Transformer,Closed,Closed,NO,28739,Fixed,NO,28739,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000397,0.025497,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,0.993750,0.000000,0,0.000000,YES,Default,376.675582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1019,28750,28749,1,Transformer,Closed,Closed,NO,28750,Fixed,NO,28750,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,345.000000,0.000314,0.021986,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,327.125502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1020,28749,28751,1,Transformer,Closed,Closed,NO,28749,Fixed,NO,28749,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,13.800000,0.000629,0.035494,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,348.679256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1021,28749,28752,1,Transformer,Closed,Closed,NO,28749,Fixed,NO,28749,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,13.800000,0.000808,0.049621,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,302.796268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1022,28749,28753,1,Transformer,Closed,Closed,NO,28749,Fixed,NO,28749,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,13.800000,0.000700,0.035812,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,348.146081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1023,28749,28754,1,Transformer,Closed,Closed,NO,28749,Fixed,NO,28749,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,13.800000,0.000694,0.036722,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.025000,0.000000,0,0.000000,YES,Default,302.417636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1024,28756,28757,1,Transformer,Closed,Closed,NO,28756,Fixed,NO,28756,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,138.000000,18.000000,0.002985,0.093858,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,90.206057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
1025,28759,28758,1,Transformer,Closed,Closed,NO,28759,Fixed,NO,28759,NO ,0.000000,0.000100,1.010000,0.990000,Middle,100.000000,345.000000,765.000000,0.000120,0.009785,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.100000,0.900000,0.006250,1.000000,0.000000,0,0.000000,YES,Default,1410.976315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,,,,,,,,,,,,,,,,,,,,,,
