,SubNum,SubName,SubID,Latitude,Longitude,DataMaintainerAssign,GICSubGroundOhms,GICUsedSubGroundOhms
2381,28083,YORBA LINDA 2,2382,33.81112844920750150000,-117.74515334045200600000,0.300000,0.300000,
2382,28084,DANA POINT,2383,33.41276801334480240000,-117.61424037418099400000,0.170000,0.170000,
2383,28085,LAGUNA NIGUEL 1,2384,33.54444136146400270000,-117.70964965773500000000,0.120000,0.120000,
2384,28086,LAGUNA NIGUEL 2,2385,33.52789613763909670000,-117.65859360030999900000,0.400000,0.400000,
2385,28087,MONTCLAIR 1,2386,34.01451310935360080000,-117.61685912202699500000,0.250000,0.250000,
2386,28088,MONTCLAIR 2,2387,34.09160989033780000000,-117.68223146132099500000,0.980000,0.980000,
2387,28089,LAGUNA HILLS 1,2388,33.57129821445649750000,-117.64581470104499800000,2.500000,2.500000,
2388,28090,LAGUNA HILLS 2,2389,33.49372802823749850000,-117.73741387581800700000,0.710000,0.710000,
2389,28091,LAKE FOREST 1,2390,33.68209791055939920000,-117.65048118169400500000,0.600000,0.600000,
2390,28092,LAKE FOREST 2,2391,33.74182012142659910000,-117.67202965386300700000,0.370000,0.370000,
2391,28093,CHINO 1,2392,33.93826719112289680000,-117.77679036937000500000,0.087000,0.087000,
2392,28094,CHINO 2,2393,33.99816222854479970000,-117.71891913688099900000,0.064000,0.064000,
2393,28095,CHINO 3,2394,34.06729252548900180000,-117.63397070719000200000,0.710000,0.710000,
2394,28096,FOOTHILL RANCH,2395,33.65766254732130140000,-117.58842730719699400000,0.210000,0.210000,
2395,28097,ONTARIO 2,2396,33.97528632699680170000,-117.70590997245300000000,0.200000,0.200000,
2396,28098,ONTARIO 3,2397,34.04454263784590040000,-117.63030190008200300000,0.990000,0.990000,
2397,28099,MISSION VIEJO 1,2398,33.55511225472140070000,-117.72617843877699800000,0.043000,0.043000,
2398,28100,MISSION VIEJO 2,2399,33.52473281993910350000,-117.74092758354599600000,0.053000,0.053000,
2399,28101,UPLAND 1,2400,34.10694549979960040000,-117.66678939434200400000,0.230000,0.230000,
2400,28102,UPLAND 2,2401,34.04810755019440190000,-117.64924617362700600000,0.390000,0.390000,
2401,28103,UPLAND 3,2402,34.17388673253049800000,-117.61049599901899400000,0.880000,0.880000,
2402,28104,UPLAND 4,2403,34.15293968389389790000,-117.59752154892700600000,0.100000,0.100000,
2403,28105,MISSION VIEJO 3,2404,33.70474194793929710000,-117.63080490199899900000,0.390000,0.390000,
2404,28106,MISSION VIEJO 4,2405,33.62039891442979920000,-117.56093948746600100000,0.060000,0.060000,
2405,28107,LADERA RANCH,2406,33.50184006646809820000,-117.53960168198300100000,0.062000,0.062000,
2406,28108,CORONA 1,2407,33.85755157400870270000,-117.68989809437600500000,0.910000,0.910000,
2407,28109,CORONA 2,2408,33.85040866932519780000,-117.53777648401799600000,0.150000,0.150000,
2408,28110,SAN CLEMENTE 1,2409,33.55921787280819760000,-117.69090876708699500000,0.430000,0.430000,
2409,28111,RANCHO SANTA MARGARITA 1,2410,33.58039335533239720000,-117.61703759010799800000,0.740000,0.740000,
2410,28112,RANCHO SANTA MARGARITA 2,2411,33.61667265771910000000,-117.61160627806199800000,0.110000,0.110000,
2411,28113,SAN JUAN CAPISTRANO 1,2412,33.60065991194299780000,-117.58918201273499400000,0.140000,0.140000,
2412,28114,SAN JUAN CAPISTRANO 2,2413,33.45676091916990200000,-117.52051886635599900000,4.500000,4.500000,
2413,28115,SAN CLEMENTE 2,2414,33.33288602902320010000,-117.50452899188900400000,0.230000,0.230000,
2414,28116,SAN CLEMENTE 3,2415,33.35373405571829860000,-117.51038738200800500000,0.170000,0.170000,
2415,28117,ONTARIO 4,2416,34.16975388397700190000,-117.55655978311999400000,4.700000,4.700000,
2416,28118,ONTARIO 5,2417,34.11234178820979680000,-117.66189347062800200000,0.160000,0.160000,
2417,28119,TRABUCO CANYON 1,2418,33.63018425188349880000,-117.52894336103000200000,0.200000,0.200000,
2418,28120,TRABUCO CANYON 2,2419,33.53335018542129830000,-117.56763421360800200000,0.140000,0.140000,
2419,28121,CORONA 3,2420,33.83396477836129890000,-117.63722714687199300000,0.280000,0.280000,
2420,28122,CORONA 4,2421,33.87105963899559670000,-117.55547546338600300000,0.160000,0.160000,
2421,28123,RANCHO CUCAMONGA 1,2422,34.18022693852540070000,-117.52960995768400200000,0.082000,0.082000,
2422,28124,RANCHO CUCAMONGA 2,2423,34.05986874722510290000,-117.56607460155200300000,0.440000,0.440000,
2423,28125,ONTARIO 6,2424,33.98590916576159770000,-117.54184697232399500000,0.089000,0.089000,
2424,28126,ONTARIO 7,2425,34.10754107693580290000,-117.59910174414599700000,0.180000,0.180000,
2425,28127,RANCHO CUCAMONGA 3,2426,34.12308845280700350000,-117.49206485643499300000,0.170000,0.170000,
2426,28128,RANCHO CUCAMONGA 4,2427,34.13014039884679820000,-117.64401882072000700000,4.400000,4.400000,
2427,28129,RANCHO CUCAMONGA 5,2428,34.06104949548429770000,-117.66805029708200400000,0.440000,0.440000,
2428,28130,NORCO,2429,33.88816969239900350000,-117.63552876616199700000,0.068000,0.068000,
2429,28131,PHELAN,2430,34.35149095407909670000,-117.49256283761600600000,0.480000,0.480000,
2430,28132,MIRA LOMA 1,2431,33.89584063153070300000,-117.50928446304999400000,0.110000,0.110000,
2431,28133,MIRA LOMA 2,2432,34.06417708294210200000,-117.52111118128100000000,4.700000,4.700000,
2432,28134,CORONA 5,2433,33.95970704874000030000,-117.50023338459600100000,1.300000,1.300000,
2433,28135,CORONA 6,2434,33.94872838641909850000,-117.56188248650499900000,0.340000,0.340000,
2434,28136,CORONA 7,2435,33.90452813994379970000,-117.48640320013599600000,0.250000,0.250000,
2435,28137,CORONA 8,2436,33.92043239059910320000,-117.42522926971599900000,0.260000,0.260000,
2436,28138,RANCHO CUCAMONGA 6,2437,34.24327778092099810000,-117.48497001605099400000,0.460000,0.460000,
2437,28139,RANCHO CUCAMONGA 7,2438,34.08630633358500010000,-117.48628589168200200000,0.490000,0.490000,
2438,28140,RIVERSIDE 1,2439,33.92322333527690150000,-117.55097624385500400000,0.110000,0.110000,
2439,28141,RIVERSIDE 2,2440,33.91975330177489670000,-117.49282599662299700000,0.460000,0.460000,
2440,28142,CORONA 9,2441,33.68308072131829790000,-117.43780067994499900000,0.044000,0.044000,
2441,28143,CORONA 10,2442,33.66267509482550220000,-117.49709475735400600000,0.390000,0.390000,
2442,28144,FONTANA 1,2443,34.01876179286080060000,-117.51351106068800300000,0.037000,0.037000,
2443,28145,FONTANA 2,2444,33.97385332935070320000,-117.46448676187800700000,3.000000,3.000000,
2444,28146,FONTANA 3,2445,34.02505138878260030000,-117.41625450586299400000,0.150000,0.150000,
2445,28147,FONTANA 4,2446,34.09928821718529690000,-117.50502694995900300000,0.470000,0.470000,
2446,28148,FONTANA 5,2447,34.18157474935370030000,-117.37963209827900400000,0.400000,0.400000,
2447,28149,FONTANA 6,2448,34.09256845291709940000,-117.41821053924600400000,0.520000,0.520000,
2448,28150,FONTANA 7,2449,34.18236282879949780000,-117.43858941591899700000,0.091000,0.091000,
2449,28151,FONTANA 8,2450,34.23821708266890340000,-117.54749405206200700000,0.960000,0.960000,
2450,28152,ADELANTO 1,2451,34.65778866607050190000,-117.41101538257800000000,2.700000,2.700000,
2451,28153,ADELANTO 2,2452,34.53936149808939860000,-117.50863055114599800000,0.072000,0.072000,
2452,28154,CAMP PENDLETON,2453,33.41453001349250230000,-117.45035046172499400000,0.084000,0.084000,
2453,28155,RIVERSIDE 3,2454,33.90548121328050260000,-117.38479660572700400000,2.800000,2.800000,
2454,28156,RIVERSIDE 4,2455,33.84239274609279850000,-117.51286478384000100000,0.062000,0.062000,
2455,28157,RIVERSIDE 5,2456,33.88885040919969780000,-117.35316545300800300000,0.170000,0.170000,
2456,28158,RIVERSIDE 6,2457,34.04191036421109830000,-117.42973285763099500000,0.480000,0.480000,
2457,28159,RIVERSIDE 7,2458,33.94107485791860060000,-117.37816113527800600000,0.180000,0.180000,
2458,28160,RIVERSIDE 8,2459,34.10108230322789780000,-117.54085914701299500000,0.200000,0.200000,
2459,28161,VICTORVILLE 1,2460,34.38622855195170300000,-117.31418506007099700000,0.077000,0.077000,
2460,28162,VICTORVILLE 2,2461,34.56215869359810000000,-117.32609738277300000000,0.037000,0.037000,
2461,28163,RIALTO 1,2462,34.25697757058849650000,-117.35562308535800500000,0.170000,0.170000,
2462,28164,HESPERIA 1,2463,34.38525573465729930000,-117.32858256547399400000,0.170000,0.170000,
2463,28165,RIVERSIDE 9,2464,33.92136887576020140000,-117.31096476940300000000,3.400000,3.400000,
2464,28166,RIVERSIDE 10,2465,33.98886610313250140000,-117.45634271937599600000,0.048000,0.048000,
2465,28167,BLOOMINGTON,2466,34.03840527427590250000,-117.47959908512500200000,0.130000,0.130000,
2466,28168,SAN BERNARDINO 1,2467,34.31097682502250020000,-117.29496180043399500000,0.150000,0.150000,
2467,28169,SAN BERNARDINO 2,2468,34.12502671892600150000,-117.30261796583600600000,1.000000,1.000000,
2468,28170,RIALTO 2,2469,34.19369317112359850000,-117.32061225301599400000,0.400000,0.400000,
2469,28171,RIALTO 3,2470,34.17432865486379970000,-117.37841882089100000000,0.075000,0.075000,
2470,28172,RIALTO 4,2471,34.17360918060740000000,-117.42979461141399600000,0.320000,0.320000,
2471,28173,RIVERSIDE 11,2472,34.06747861917990150000,-117.28391225994799600000,0.058000,0.058000,
2472,28174,LAKE ELSINORE 1,2473,33.57052515608000220000,-117.37814040919200000000,0.130000,0.130000,
2473,28175,LAKE ELSINORE 2,2474,33.63839056059830310000,-117.29928768813100200000,0.330000,0.330000,
2474,28176,RIVERSIDE 12,2475,33.93391552434940200000,-117.38597846097199800000,0.150000,0.150000,
2475,28177,RIVERSIDE 13,2476,33.87696409248589900000,-117.27724569007300200000,0.340000,0.340000,
2476,28178,OCEANSIDE 1,2477,33.27461119601829860000,-117.31785062814999800000,0.017000,0.017000,
2477,28179,VICTORVILLE 3,2478,34.61841104148670210000,-117.34565746490899600000,4.500000,4.500000,
2478,28180,VICTORVILLE 4,2479,34.63037951167080310000,-117.37424622416999400000,3.600000,3.600000,
2479,28181,HELENDALE,2480,34.79230169020720350000,-117.44417759351100000000,0.170000,0.170000,
2480,28182,MURRIETA 1,2481,33.49773573426720220000,-117.34769607439200500000,0.270000,0.270000,
2481,28183,MURRIETA 2,2482,33.46343952507240260000,-117.35532746577600000000,1.200000,1.200000,
2482,28184,RIVERSIDE 14,2483,33.83293063642990010000,-117.38452057211699800000,0.580000,0.580000,
2483,28185,RIVERSIDE 15,2484,33.92141727239840070000,-117.33707581728199900000,0.160000,0.160000,
2484,28186,RIVERSIDE 16,2485,33.92708402837909890000,-117.29894228042600400000,0.180000,0.180000,
2485,28187,PERRIS 1,2486,33.71534450754020180000,-117.41628400397100000000,0.830000,0.830000,
2486,28188,PERRIS 2,2487,33.81930854932090110000,-117.35620891591099700000,4.600000,4.600000,
2487,28189,SAN BERNARDINO 3,2488,34.16858684882039650000,-117.33851084589099400000,0.280000,0.280000,
2488,28190,CARLSBAD 1,2489,33.08932805800630210000,-117.31406533850700700000,0.120000,0.120000,
2489,28191,CARLSBAD 2,2490,33.15966817892449820000,-117.35613337621100500000,0.200000,0.200000,
2490,28192,OCEANSIDE 2,2491,33.24256032291680180000,-117.31571298357700100000,0.220000,0.220000,
2491,28193,OCEANSIDE 3,2492,33.39132742801029960000,-117.26939165957600200000,0.180000,0.180000,
2492,28194,SAN BERNARDINO 4,2493,34.22299808375009890000,-117.35409049251100600000,0.074000,0.074000,
2493,28195,HESPERIA 2,2494,34.41354071373969960000,-117.35718700836599700000,0.092000,0.092000,
2494,28196,HESPERIA 3,2495,34.30313573304000130000,-117.31504894388000100000,4.100000,4.100000,
2495,28197,HESPERIA 4,2496,34.33598602668409680000,-117.35538726176200400000,0.270000,0.270000,
2496,28198,SAN BERNARDINO 5,2497,34.05645400251309950000,-117.24687655901699700000,1.900000,1.900000,
2497,28199,SAN BERNARDINO 6,2498,34.13116141601260270000,-117.23161829428200100000,0.220000,0.220000,
2498,28200,OCEANSIDE 4,2499,33.24518133077530280000,-117.26431188843399400000,0.510000,0.510000,
2499,28201,OCEANSIDE 5,2500,33.10644029336800290000,-117.32124947482300600000,0.320000,0.320000,
2500,28202,CARLSBAD 3,2501,33.14005762680969980000,-117.34173406685400200000,0.810000,0.810000,
2501,28203,VICTORVILLE 5,2502,34.57811835399169810000,-117.26573965035299800000,0.160000,0.160000,
2502,28204,VICTORVILLE 6,2503,34.50522417683750120000,-117.25500790614100300000,0.052000,0.052000,
2503,28205,COLTON 1,2504,34.11305567311269730000,-117.20986882385500400000,0.062000,0.062000,
2504,28206,COLTON 2,2505,34.02436365607869820000,-117.29667183288400200000,0.350000,0.350000,
2505,28207,OCEANSIDE 6,2506,33.25736324084920170000,-117.37143306428299600000,0.460000,0.460000,
2506,28208,OCEANSIDE 7,2507,33.22722555123729650000,-117.31082190573900400000,0.230000,0.230000,
2507,28209,CRESTLINE,2508,34.25204663662749740000,-117.20390439291500700000,0.100000,0.100000,
2508,28210,SAN BERNARDINO 7,2509,34.12857068564739650000,-117.18030000538999500000,0.110000,0.110000,
2509,28211,ENCINITAS 1,2510,33.11845020739860250000,-117.32193506931800200000,0.097000,0.097000,
2510,28212,ENCINITAS 2,2511,33.02272763764249670000,-117.28663781623799900000,0.065000,0.065000,
2511,28213,WILDOMAR 1,2512,33.69958287928270120000,-117.35701738011999800000,0.160000,0.160000,
2512,28214,WILDOMAR 2,2513,33.57420506512509920000,-117.31027744310499400000,0.074000,0.074000,
2513,28215,MORENO VALLEY 1,2514,33.92284078490470020000,-117.18976814043199400000,0.130000,0.130000,
2514,28216,MORENO VALLEY 2,2515,33.93534146486909720000,-117.32086193320400000000,0.420000,0.420000,
2515,28217,LA JOLLA 1,2516,32.76284656744469710000,-117.25326867236900300000,0.110000,0.110000,
2516,28218,LA JOLLA 2,2517,32.80709942940840310000,-117.26518735675500700000,0.200000,0.200000,
2517,28219,SUN CITY 1,2518,33.73406157535220020000,-117.15718230587199900000,4.500000,4.500000,
2518,28220,DEL MAR,2519,32.95461269198909800000,-117.26631927060300600000,0.054000,0.054000,
2519,28221,VISTA 1,2520,33.17652901513459800000,-117.28087573424799900000,0.390000,0.390000,
2520,28222,MORENO VALLEY 3,2521,33.82529065673890050000,-117.14895775482300200000,0.065000,0.065000,
2521,28223,MORENO VALLEY 4,2522,33.94390519499440020000,-117.30726814655800200000,0.780000,0.780000,
2522,28224,CARLSBAD 4,2523,33.12497943428210330000,-117.20010780324399500000,5.000000,5.000000,
2523,28225,CARLSBAD 5,2524,33.16075202044689970000,-117.24374730379699400000,0.320000,0.320000,
2524,28226,VISTA 2,2525,33.10876754988019850000,-117.25471712426299600000,0.140000,0.140000,
2525,28227,VISTA 3,2526,33.09583936323780050000,-117.20847610699600200000,2.300000,2.300000,
2526,28228,SAN DIEGO 1,2527,32.61253830469480160000,-117.13560389454700300000,0.110000,0.110000,
2527,28229,SAN DIEGO 2,2528,32.70142906639669890000,-117.25529626402600100000,0.054000,0.054000,
2528,28230,SAN DIEGO 3,2529,32.69294773950729650000,-117.25306340468800700000,1.000000,1.000000,
2529,28231,MORENO VALLEY 5,2530,33.89135685551170240000,-117.29947206022700400000,0.110000,0.110000,
2530,28232,SAN BERNARDINO 8,2531,34.11379820170819950000,-117.31095067773199500000,0.380000,0.380000,
2531,28233,SAN BERNARDINO 9,2532,34.15582849913379700000,-117.30838742403399500000,0.200000,0.200000,
2532,28234,SAN DIEGO 4,2533,32.88387204565280090000,-117.25270383441200300000,0.150000,0.150000,
2533,28235,SAN DIEGO 5,2534,32.89103897221890090000,-117.25348164039600400000,0.230000,0.230000,
2534,28236,CORONADO 1,2535,32.74667911579509650000,-117.19946257445199900000,0.320000,0.320000,
2535,28237,FALLBROOK 1,2536,33.48016850566950350000,-117.30748764590700300000,0.035000,0.035000,
2536,28238,FALLBROOK 2,2537,33.37944347863510330000,-117.12664814338400300000,2.300000,2.300000,
2537,28239,PERRIS 3,2538,33.90000489013900160000,-117.18081600412300200000,0.120000,0.120000,
2538,28240,PERRIS 4,2539,33.92074184069139880000,-117.20122750549100500000,0.084000,0.084000,
2539,28241,VISTA 4,2540,33.30520664393350220000,-117.27637023821499400000,0.160000,0.160000,
2540,28242,VISTA 5,2541,33.14607563035050220000,-117.10281355212799800000,0.990000,0.990000,
2541,28243,SAN DIEGO 6,2542,32.80809994911030000000,-117.23605933406800300000,0.300000,0.300000,
2542,28244,SAN DIEGO 7,2543,32.85784299825959920000,-117.21918472789799600000,0.470000,0.470000,
2543,28245,LAKE ARROWHEAD,2544,34.33289148324499960000,-117.15423344144400600000,0.380000,0.380000,
2544,28246,SUN CITY 2,2545,33.63119668245629870000,-117.27274781551399500000,0.140000,0.140000,
2545,28247,HIGHLAND 1,2546,34.06266858154789640000,-117.23359168307600000000,0.330000,0.330000,
2546,28248,HIGHLAND 2,2547,34.05402647643759910000,-117.10136169371300200000,0.310000,0.310000,
2547,28249,SAN MARCOS 1,2548,33.13020849006340280000,-117.23732147455099600000,0.059000,0.059000,
2548,28250,SAN MARCOS 2,2549,33.16772251263240180000,-117.13714607992000100000,3.200000,3.200000,
2549,28251,MENIFEE 1,2550,33.64062481205240120000,-117.12902129434699800000,0.200000,0.200000,
2550,28252,MENIFEE 2,2551,33.68371254877590100000,-117.18458722983899600000,0.068000,0.068000,
2551,28253,SUN CITY 3,2552,33.81056231675250250000,-117.16714504697800700000,0.380000,0.380000,
2552,28254,REDLANDS 1,2553,34.16710522437139730000,-117.23433237402599600000,0.190000,0.190000,
2553,28255,REDLANDS 2,2554,34.03150863139769910000,-117.21957419784899900000,0.800000,0.800000,
2554,28256,SAN DIEGO 8,2555,32.89917431849870160000,-117.25436454619399700000,0.075000,0.075000,
2555,28257,SAN DIEGO 9,2556,32.83291886486640010000,-117.19053826316499600000,0.270000,0.270000,
2556,28258,SAN DIEGO 10,2557,32.79194837265440300000,-117.15314861914599500000,0.500000,0.500000,
2557,28259,SAN DIEGO 11,2558,32.78706714479749710000,-117.10546192577200500000,0.420000,0.420000,
2558,28260,SAN DIEGO 12,2559,32.90260343279290110000,-117.22899553389099500000,0.180000,0.180000,
2559,28261,SAN DIEGO 13,2560,32.75146510936340150000,-117.21730510391499500000,4.600000,4.600000,
2560,28262,SAN DIEGO 14,2561,32.76999834340139730000,-117.21273317516700300000,0.410000,0.410000,
2561,28263,SAN DIEGO 15,2562,32.82484210063540080000,-117.25250771646300000000,0.110000,0.110000,
2562,28264,APPLE VALLEY 1,2563,34.52324844138409790000,-117.17945521719599400000,0.090000,0.090000,
2563,28265,APPLE VALLEY 2,2564,34.45273171264830130000,-117.20787381655699700000,0.170000,0.170000,
2564,28266,REDLANDS 3,2565,34.09439499197590350000,-117.23422958628499700000,0.780000,0.780000,
2565,28267,REDLANDS 4,2566,34.09719568552640110000,-117.20584516441300600000,0.120000,0.120000,
2566,28268,SAN MARCOS 3,2567,33.21597612881259920000,-117.07726935957599300000,0.056000,0.056000,
2567,28269,SAN MARCOS 4,2568,33.20043952519439760000,-117.23554121923599800000,0.200000,0.200000,
2568,28270,MURRIETA 3,2569,33.57395133736780220000,-117.20502565405699600000,0.061000,0.061000,
2569,28271,MURRIETA 4,2570,33.54105584365880330000,-117.17362834730900500000,0.250000,0.250000,
2570,28272,SAN DIEGO 16,2571,32.73428352533839810000,-117.12285210391199500000,0.840000,0.840000,
2571,28273,SAN DIEGO 17,2572,32.92754894712209790000,-117.21869806677800300000,2.200000,2.200000,
2572,28274,SAN DIEGO 18,2573,32.86637695050009710000,-117.15740754585399900000,2.800000,2.800000,
2573,28275,SAN DIEGO 19,2574,32.83761071190860290000,-117.13358129746500000000,0.110000,0.110000,
2574,28276,APPLE VALLEY 3,2575,34.56340384483659990000,-117.16562500273499800000,2.900000,2.900000,
2575,28277,APPLE VALLEY 4,2576,34.52885447413309800000,-117.09557826891699500000,0.072000,0.072000,
2576,28278,SAN DIEGO 20,2577,32.97813121055860110000,-117.09041240279400100000,0.360000,0.360000,
2577,28279,SAN DIEGO 21,2578,33.02078569602019800000,-117.16910453106000000000,0.410000,0.410000,
2578,28280,ESCONDIDO 1,2579,33.06899575834250270000,-117.12996843736199500000,0.620000,0.620000,
2579,28281,SAN DIEGO 22,2580,32.64634663056610010000,-117.03849551836300700000,0.092000,0.092000,
2580,28282,SAN DIEGO 23,2581,32.64593762982639900000,-117.09113225417999600000,0.110000,0.110000,
2581,28283,SAN DIEGO 24,2582,32.97682431867269770000,-117.17227294004300100000,0.600000,0.600000,
2582,28284,SAN DIEGO 25,2583,33.01304890827950090000,-117.14895582297400300000,0.690000,0.690000,
2583,28285,SAN DIEGO 26,2584,32.79967588846479740000,-117.06328594124599400000,0.770000,0.770000,
2584,28286,IMPERIAL BEACH,2585,32.50851659481089940000,-117.17479960986200600000,0.630000,0.630000,
2585,28287,SAN DIEGO 27,2586,32.69086259356750190000,-117.10930444983999600000,0.160000,0.160000,
2586,28288,SAN DIEGO 28,2587,32.78128187181039980000,-117.17369217022700000000,0.150000,0.150000,
2587,28289,SAN DIEGO 29,2588,32.61697279589949970000,-117.02062862528100600000,1.600000,1.600000,
2588,28290,SAN DIEGO 30,2589,32.65110813774590070000,-117.15406988321200300000,0.500000,0.500000,
2589,28291,ESCONDIDO 2,2590,33.13020130265630310000,-117.14531495629900400000,0.480000,0.480000,
2590,28292,ESCONDIDO 3,2591,33.19190082431970270000,-117.03377279869799600000,0.190000,0.190000,
2591,28293,MORENO VALLEY 6,2592,33.84431217272140200000,-117.16443660171999800000,0.820000,0.820000,
2592,28294,MORENO VALLEY 7,2593,33.91328228898139940000,-117.16308384115100700000,0.510000,0.510000,
2593,28295,TEMECULA 1,2594,33.57542377901589960000,-117.03986202082200000000,0.140000,0.140000,
2594,28296,TEMECULA 2,2595,33.51712403616340200000,-117.08671903812199800000,0.056000,0.056000,
2595,28297,NATIONAL CITY 1,2596,32.64182834851919780000,-117.06094132748199800000,0.089000,0.089000,
2596,28298,NATIONAL CITY 2,2597,32.68592795865230020000,-117.09875392033400500000,0.150000,0.150000,
2597,28299,SAN DIEGO 31,2598,32.68447061782509880000,-117.18234989408699700000,0.120000,0.120000,
2598,28300,SAN DIEGO 32,2599,32.71429938112650150000,-117.07925005604700200000,0.045000,0.045000,
2599,28301,SAN DIEGO 33,2600,32.86588175609730200000,-117.09793415532500700000,0.058000,0.058000,
2600,28302,SAN DIEGO 34,2601,32.92343756142089720000,-117.10824370835699400000,0.130000,0.130000,
2601,28303,ESCONDIDO 4,2602,33.18914946117499910000,-117.16839513758199600000,0.070000,0.070000,
2602,28304,ESCONDIDO 5,2603,33.07387098706610120000,-117.02415091796599700000,0.130000,0.130000,
2603,28305,SAN DIEGO 35,2604,32.83802086830920080000,-117.09095716597799700000,0.021000,0.021000,
2604,28306,SAN DIEGO 36,2605,32.78109515687440020000,-116.97739823045799300000,2.600000,2.600000,
2605,28307,MENTONE,2606,34.09416085278309790000,-117.08929436986200300000,0.059000,0.059000,
2606,28308,SAN DIEGO 37,2607,33.03288843962789660000,-116.98827325534600200000,0.170000,0.170000,
2607,28309,SAN DIEGO 38,2608,32.97845693521890100000,-116.97465021945500000000,0.040000,0.040000,
2608,28310,SAN DIEGO 39,2609,32.74737734640449820000,-117.05944581693199800000,0.078000,0.078000,
2609,28311,CHULA VISTA 1,2610,32.68089457211780060000,-117.10280597842100300000,0.220000,0.220000,
2610,28312,CHULA VISTA 2,2611,32.65310526704750060000,-117.04404333146200700000,0.110000,0.110000,
2611,28313,SAN DIEGO 40,2612,32.66184809833210070000,-117.13585774375499700000,0.130000,0.130000,
2612,28314,SAN DIEGO 41,2613,32.71652561849109730000,-117.09593751389900300000,0.180000,0.180000,
2613,28315,CHULA VISTA 3,2614,32.69165140510990140000,-116.99493612338200400000,3.600000,3.600000,
2614,28316,CHULA VISTA 4,2615,32.57426007449269890000,-117.07009523280099500000,0.110000,0.110000,
2615,28317,CHULA VISTA 5,2616,32.56414534825010070000,-117.13100971153099300000,0.260000,0.260000,
2616,28318,CALIMESA,2617,34.00855013549779930000,-116.95846145289499400000,0.940000,0.940000,
2617,28319,WINCHESTER,2618,33.74388068780090320000,-117.02762057398399500000,0.120000,0.120000,
2618,28320,SAN DIEGO 42,2619,32.62111083437930150000,-117.09080687404099300000,0.860000,0.860000,
2619,28321,SAN DIEGO 43,2620,32.72188585201560330000,-117.11050833759300400000,0.052000,0.052000,
2620,28322,SAN YSIDRO,2621,32.53642128417669710000,-117.12532637533500700000,0.420000,0.420000,
2621,28323,TEMECULA 3,2622,33.44610770866189850000,-117.14081886572300600000,0.380000,0.380000,
2622,28324,TEMECULA 4,2623,33.54842276605800320000,-116.98541662400299400000,0.620000,0.620000,
2623,28325,HEMET 1,2624,33.71089050249420180000,-117.07498780022899600000,0.480000,0.480000,
2624,28326,HEMET 2,2625,33.65978353180629770000,-117.03720309937099800000,0.019000,0.019000,
2625,28327,SAN DIEGO 44,2626,32.79265312616259820000,-117.07996863331800300000,1.300000,1.300000,
2626,28328,LA MESA 1,2627,32.69051337543540110000,-116.94745343699000300000,0.300000,0.300000,
2627,28329,LA MESA 2,2628,32.72306510857559660000,-116.92672583198100300000,0.460000,0.460000,
2628,28330,SAN JACINTO 1,2629,33.81869594968050310000,-116.93672139334900400000,0.870000,0.870000,
2629,28331,POWAY 1,2630,32.98308731023040250000,-117.02273111003900400000,0.026000,0.026000,
2630,28332,POWAY 2,2631,32.89756118719959940000,-117.02170246667699900000,0.190000,0.190000,
2631,28333,BONITA,2632,32.68881763535679850000,-117.01405209028899900000,0.088000,0.088000,
2632,28334,YUCAIPA 1,2633,34.06873097206860020000,-117.00641765104100500000,3.600000,3.600000,
2633,28335,YUCAIPA 2,2634,33.95655177743930150000,-117.05798503594499500000,0.290000,0.290000,
2634,28336,SAN DIEGO 45,2635,32.60907997005070060000,-116.91551458392500200000,0.087000,0.087000,
2635,28337,SAN DIEGO 46,2636,32.56197126403500160000,-116.92674693534900100000,0.120000,0.120000,
2636,28338,SAN DIEGO 47,2637,32.54895911354019940000,-117.04019476008099300000,0.470000,0.470000,
2637,28339,LA MESA 3,2638,32.82295353624429880000,-116.90801153230299300000,0.370000,0.370000,
2638,28340,SPRING VALLEY 1,2639,32.75378340544010310000,-116.92636471099399400000,0.740000,0.740000,
2639,28341,SPRING VALLEY 2,2640,32.79228680951290190000,-116.99984173561300300000,0.035000,0.035000,
2640,28342,SANTEE 1,2641,32.79734142631620130000,-117.03629989798899700000,0.470000,0.470000,
2641,28343,SANTEE 2,2642,32.84692367880440140000,-117.04694312390300600000,0.800000,0.800000,
2642,28344,BEAUMONT 1,2643,33.92218682264189770000,-117.05338573617500200000,0.250000,0.250000,
2643,28345,BEAUMONT 2,2644,33.91641347297409940000,-116.89309701887499700000,1.400000,1.400000,
2644,28346,CHULA VISTA 6,2645,32.55384496363849680000,-117.02476518601700700000,0.055000,0.055000,
2645,28347,CHULA VISTA 7,2646,32.67986892856040270000,-116.90887284646500200000,0.340000,0.340000,
2646,28348,ESCONDIDO 6,2647,33.07387219796879660000,-117.05508504063999400000,0.360000,0.360000,
2647,28349,ESCONDIDO 7,2648,33.17455492749829920000,-117.01130095607599900000,0.390000,0.390000,
2648,28350,EL CAJON 1,2649,32.76468193917050090000,-117.05173847694099700000,0.770000,0.770000,
2649,28351,EL CAJON 2,2650,32.83648837346650140000,-117.04502028049799400000,0.870000,0.870000,
2650,28352,BARSTOW,2651,34.97633073727070040000,-116.88353976553699400000,0.880000,0.880000,
2651,28353,HEMET 3,2652,33.67273824200940170000,-116.94588729377500200000,0.150000,0.150000,
